hours,block,wl,die,vt
18,97,31,58,16
18,97,31,71,17
18,98,31,17,16
18,98,31,58,16
18,98,31,91,16
18,99,31,17,17
18,99,31,58,16
18,99,31,123,17
18,101,31,97,17
18,102,31,58,16
18,102,31,91,17
18,103,31,58,16
18,103,31,91,16
18,104,31,17,16
18,104,31,58,16
18,104,31,61,17
18,104,31,64,17
18,104,31,123,16
18,105,31,17,16
18,105,31,23,16
18,105,31,58,16
18,105,31,90,16
18,105,31,97,16
18,105,31,123,17
18,106,31,17,17
18,106,31,58,16
18,106,31,64,17
18,106,31,123,16
18,107,31,17,17
18,107,31,64,16
18,107,31,91,17
18,107,31,123,16
18,108,31,58,16
18,108,31,64,16
18,108,31,91,17
18,108,31,123,16
18,109,31,17,16
18,109,31,58,16
18,109,31,91,16
18,109,31,123,16
18,110,31,58,16
18,112,31,71,16
18,113,31,58,16
18,114,31,71,16
18,115,31,58,16
18,116,31,17,16
18,116,31,58,16
18,116,31,59,17
18,117,31,17,16
18,117,31,58,16
18,117,31,71,16
18,117,31,123,17
18,118,31,71,16
18,119,31,58,16
18,119,31,71,16
18,120,31,17,16
18,120,31,58,16
18,120,31,71,16
18,121,31,17,16
18,121,31,58,16
18,121,31,71,16
18,122,31,17,16
18,122,31,58,16
18,124,31,17,16
18,124,31,58,16
18,124,31,71,16
18,125,31,17,16
18,125,31,23,17
18,125,31,58,16
18,125,31,91,16
18,126,31,17,16
18,126,31,23,17
18,126,31,33,16
18,126,31,58,16
18,126,31,59,16
18,126,31,71,16
18,126,31,91,17
18,126,31,123,17
18,127,31,17,16
18,127,31,33,16
18,127,31,58,16
18,127,31,91,16
18,128,31,17,16
18,128,31,58,16
18,128,31,71,16
18,129,31,17,17
18,129,31,58,16
18,130,31,17,16
18,130,31,58,16
18,130,31,91,16
18,130,31,97,16
18,130,31,123,16
18,131,31,17,16
18,131,31,71,16
18,131,31,91,16
18,132,31,17,16
18,132,31,58,16
18,132,31,71,16
18,132,31,91,16
18,133,31,17,16
18,133,31,58,16
18,133,31,71,16
18,133,31,91,17
18,133,31,123,16
18,135,31,58,16
18,135,31,71,16
18,135,31,91,16
18,136,10,45,16
18,136,31,16,16
18,136,31,17,16
18,136,31,58,16
18,136,31,64,16
18,136,31,71,17
18,136,31,90,16
18,136,31,91,17
18,136,31,97,17
18,136,31,123,16
18,137,31,17,16
18,137,31,58,16
18,137,31,64,16
18,137,31,71,16
18,138,31,17,16
18,138,31,58,16
18,138,31,71,16
18,138,31,91,16
18,139,31,17,16
18,139,31,23,17
18,139,31,33,16
18,139,31,58,16
18,139,31,71,17
18,139,31,76,16
18,139,31,91,16
18,140,31,17,16
18,140,31,58,16
18,140,31,91,16
18,141,31,16,16
18,141,31,17,16
18,141,31,23,17
18,141,31,58,16
18,141,31,71,16
18,141,31,91,16
18,141,31,123,16
18,142,10,45,16
18,142,31,17,16
18,142,31,58,16
18,142,31,71,17
18,142,31,91,16
18,142,31,97,16
18,142,31,123,16
18,143,31,17,16
18,143,31,33,16
18,143,31,58,16
18,143,31,64,16
18,143,31,91,16
18,144,31,17,16
18,144,31,58,16
18,144,31,91,16
18,146,31,17,16
18,146,31,58,16
18,147,31,58,16
18,147,31,123,16
18,148,31,58,16
18,148,31,91,16
18,149,31,17,16
18,149,31,58,16
18,149,31,71,16
18,149,31,91,17
18,150,31,17,17
18,150,31,58,16
18,150,31,91,16
18,151,31,17,16
18,151,31,58,16
18,151,31,91,17
18,152,31,17,16
18,152,31,54,16
18,152,31,91,16
18,152,31,97,16
18,153,31,17,16
18,153,31,23,17
18,153,31,58,16
18,153,31,71,16
18,153,31,91,16
18,153,31,97,16
18,154,31,16,17
18,154,31,17,16
18,154,31,33,16
18,154,31,64,17
18,154,31,91,17
18,154,31,97,16
18,154,31,123,16
18,155,31,58,16
18,155,31,64,16
18,155,31,71,16
18,155,31,123,16
18,156,31,17,17
18,156,31,23,17
18,156,31,54,17
18,156,31,58,16
18,156,31,64,16
18,156,31,71,17
18,156,31,91,16
18,156,31,96,16
18,156,31,97,16
18,156,31,123,16
18,158,31,17,16
18,158,31,58,16
18,158,31,91,16
18,158,31,123,16
18,159,10,45,16
18,159,31,17,16
18,159,31,58,16
18,159,31,64,16
18,160,31,58,16
18,160,31,91,16
18,161,31,58,16
18,161,31,91,16
18,162,31,17,16
18,162,31,58,16
18,162,31,91,16
18,162,31,123,16
18,163,31,58,16
18,163,31,91,16
18,164,31,16,17
18,164,31,17,16
18,164,31,91,16
18,164,31,97,16
18,164,31,123,17
18,166,31,58,16
18,167,31,17,16
18,167,31,58,16
18,169,31,17,16
18,169,31,54,16
18,169,31,58,16
18,169,31,71,16
18,169,31,91,16
18,169,31,123,16
18,170,31,17,17
18,170,31,33,16
18,170,31,58,16
18,170,31,64,16
18,171,31,17,16
18,171,31,23,16
18,171,31,58,16
18,171,31,91,16
18,172,31,17,16
18,172,31,58,16
18,172,31,64,17
18,172,31,71,17
18,172,31,91,16
18,173,31,16,16
18,173,31,17,16
18,173,31,58,16
18,173,31,64,16
18,173,31,91,16
18,173,31,97,17
18,174,31,17,16
18,174,31,58,16
18,174,31,71,16
18,174,31,91,16
18,174,31,123,16
18,175,31,17,16
18,175,31,58,16
18,175,31,71,17
18,175,31,91,16
18,175,31,97,16
18,175,31,123,16
18,176,31,17,16
18,176,31,58,16
18,176,31,91,16
18,176,31,123,16
18,177,31,58,16
18,180,31,17,16
18,180,31,58,16
18,181,31,17,16
18,181,31,58,16
18,183,31,58,16
18,183,31,71,16
18,183,31,123,16
18,184,31,23,16
18,184,31,91,16
18,185,31,23,17
18,185,31,58,16
18,185,31,64,16
18,185,31,91,16
18,186,31,17,17
18,186,31,23,17
18,186,31,58,16
18,186,31,91,17
18,186,31,123,17
18,187,10,45,16
18,187,31,58,16
18,187,31,71,16
18,187,31,97,16
18,187,31,123,16
18,188,31,16,16
18,188,31,17,16
18,188,31,33,17
18,188,31,54,16
18,188,31,58,16
18,188,31,64,16
18,188,31,71,17
18,188,31,91,16
18,188,31,97,16
18,188,31,123,16
18,189,31,17,16
18,189,31,23,17
18,189,31,54,16
18,189,31,58,16
18,189,31,90,17
18,189,31,91,16
18,190,31,17,16
18,190,31,71,16
18,190,31,123,16
18,192,31,17,16
18,192,31,58,16
18,193,31,58,16
18,193,31,123,16
18,194,31,23,17
18,194,31,123,17
18,195,31,17,16
18,195,31,23,16
18,195,31,58,16
18,195,31,97,16
18,195,31,123,16
18,196,31,23,17
18,196,31,58,16
18,196,31,64,16
18,196,31,97,16
18,197,31,17,16
18,197,31,58,16
18,197,31,91,16
18,198,31,17,16
18,198,31,58,16
18,198,31,91,17
18,199,31,58,16
18,200,31,17,16
18,200,31,23,16
18,200,31,71,16
18,201,31,17,16
18,201,31,58,16
18,201,31,97,16
18,204,31,58,16
18,205,31,16,16
18,205,31,17,16
18,205,31,23,16
18,205,31,64,16
18,205,31,71,17
18,205,31,91,16
18,205,31,97,16
18,206,31,17,17
18,206,31,58,16
18,206,31,64,17
18,206,31,97,16
18,206,31,123,16
18,207,31,17,16
18,207,31,23,17
18,207,31,58,16
18,208,31,58,16
18,210,31,58,16
18,210,31,91,16
18,211,31,58,16
18,212,31,58,16
18,213,31,58,16
18,215,31,58,16
18,215,31,64,16
18,216,31,64,16
18,216,31,71,16
18,216,31,90,17
18,216,31,97,16
18,216,31,123,16
18,217,31,17,16
18,217,31,58,16
18,217,31,64,16
18,217,31,91,16
18,217,31,123,16
18,218,31,17,16
18,218,31,58,16
18,218,31,91,16
18,218,31,123,16
18,219,31,17,16
18,219,31,58,16
18,219,31,91,16
18,219,31,123,16
18,220,31,17,16
18,220,31,23,16
18,220,31,58,16
18,220,31,64,16
18,220,31,91,16
18,221,31,64,16
18,221,31,71,16
18,221,31,91,16
18,222,31,16,17
18,222,31,17,16
18,222,31,33,17
18,222,31,54,16
18,222,31,64,16
18,222,31,71,16
18,222,31,91,16
18,222,31,97,17
18,222,31,123,16
18,223,10,45,16
18,223,31,16,16
18,223,31,23,16
18,223,31,33,16
18,223,31,54,16
18,223,31,71,16
18,223,31,91,16
18,223,31,97,16
18,223,31,123,16
18,224,31,17,16
18,224,31,58,16
18,224,31,91,16
18,224,31,97,16
18,226,31,123,16
18,227,31,17,16
18,227,31,58,16
18,227,31,91,16
18,228,31,91,16
18,229,31,17,16
18,229,31,58,16
18,229,31,91,17
18,229,31,97,16
18,230,31,16,17
18,230,31,17,16
18,230,31,58,16
18,230,31,91,16
18,230,31,97,16
18,230,31,123,16
18,231,10,45,16
18,231,31,58,16
18,231,31,91,16
18,231,31,123,16
18,232,31,17,16
18,232,31,58,16
18,232,31,91,16
18,233,31,23,17
18,233,31,58,16
18,233,31,91,16
18,233,31,123,16
18,234,31,17,16
18,234,31,58,16
18,234,31,71,16
18,234,31,91,16
18,235,31,17,16
18,235,31,23,16
18,235,31,64,16
18,236,31,17,16
18,236,31,58,16
18,236,31,123,16
18,237,31,17,16
18,237,31,58,16
18,237,31,91,16
18,238,31,58,16
18,238,31,91,16
18,238,31,123,16
18,239,10,45,16
18,239,31,16,16
18,239,31,23,16
18,239,31,64,17
18,239,31,71,16
18,239,31,97,16
18,239,31,123,16
18,240,31,17,16
18,240,31,58,16
18,243,31,17,16
18,243,31,58,16
18,243,31,91,16
18,244,31,91,17
18,245,31,91,16
18,246,31,17,16
18,246,31,58,16
18,246,31,123,16
18,247,31,17,16
18,247,31,58,16
18,247,31,91,17
18,250,31,71,17
18,251,31,17,16
18,251,31,58,16
18,252,31,17,16
18,252,31,91,16
18,253,31,58,16
18,256,31,17,16
18,256,31,58,16
18,257,31,16,16
18,257,31,17,16
18,257,31,23,16
18,257,31,45,17
18,257,31,58,16
18,257,31,97,16
18,257,31,123,16
18,259,31,58,16
18,259,31,91,16
18,260,31,58,16
18,261,31,58,16
18,264,31,17,16
18,264,31,58,16
18,264,31,91,16
18,265,31,17,16
18,265,31,23,16
18,265,31,58,16
18,266,31,58,16
18,266,31,71,16
18,267,31,17,16
18,267,31,123,16
18,268,31,91,16
18,269,31,58,16
18,269,31,91,16
18,270,10,108,16
18,270,10,122,16
18,270,10,123,16
18,270,31,1,16
18,270,31,16,16
18,270,31,17,16
18,270,31,23,16
18,270,31,26,16
18,270,31,32,16
18,270,31,33,16
18,270,31,48,16
18,270,31,49,16
18,270,31,58,16
18,270,31,59,17
18,270,31,61,16
18,270,31,64,16
18,270,31,65,17
18,270,31,71,16
18,270,31,76,16
18,270,31,86,17
18,270,31,90,16
18,270,31,92,16
18,270,31,97,16
18,270,31,108,16
18,270,31,122,16
18,270,31,123,16
